profile_id,mechanism,first_best_welfare,reported_first_best_welfare,welfare,household_welfare,regret,household_regret,rounding_regret,budget_imbalance
6,lp_integrated_supply_demand,14.719999999999999,14.719999999999999,13.466666129598448,13.466666129598448,1.2533338704015513,1.2533338704015513,0.0,0.0
7,equal_split_first_best,15.159999999999997,15.159999999999997,15.159999999999997,15.159999999999997,0.0,0.0,0.0,0.0
7,equal_split_vickrey_majority,15.159999999999997,15.159999999999997,0.0,0.0,15.159999999999997,15.159999999999997,0.0,0.0
7,equal_split_vickrey_faltings_fair,15.159999999999997,15.159999999999997,10.106666666666664,10.106666666666671,5.053333333333333,5.053333333333326,0.0,7.105427357601002e-15
7,equal_split_vickrey_guo_2019_asymptotic,15.159999999999997,15.159999999999997,0.0,-156.68,15.159999999999997,171.84,0.0,-156.68
7,equal_split_vickrey_guo_2019_finite_n,15.159999999999997,15.159999999999997,0.0,-4.486666666666693,15.159999999999997,19.64666666666669,0.0,-4.486666666666693
7,lp_demand_vickrey_raw_coarse_wtp,15.159999999999997,15.159999999999997,15.159999999999997,15.15999999999999,0.0,7.105427357601002e-15,0.0,-7.105427357601002e-15
7,lp_demand_vickrey_raw_fine_wtp,15.159999999999997,15.159999999999997,15.159999999999997,15.15999999999999,0.0,7.105427357601002e-15,0.0,-7.105427357601002e-15
7,lp_integrated_supply_demand,15.159999999999997,15.159999999999997,0.7697037723541704,0.7697037723541704,14.390296227645827,14.390296227645827,0.0,0.0
8,equal_split_first_best,71.15,71.15,71.15,71.15,0.0,0.0,0.0,1.7763568394002505e-15
8,equal_split_vickrey_majority,71.15,71.15,71.15,71.15,0.0,0.0,0.0,1.7763568394002505e-15
8,equal_split_vickrey_faltings_fair,71.15,71.15,71.15,71.15,0.0,0.0,0.0,3.552713678800501e-15
8,equal_split_vickrey_guo_2019_asymptotic,71.15,71.15,71.15,38.610000000000014,0.0,32.53999999999999,0.0,-32.53999999999999
8,equal_split_vickrey_guo_2019_finite_n,71.15,71.15,71.15,54.88000000000005,0.0,16.269999999999953,0.0,-16.26999999999995
8,lp_demand_vickrey_raw_coarse_wtp,71.15,71.15,71.15,71.15,0.0,0.0,0.0,1.7763568394002505e-15
8,lp_demand_vickrey_raw_fine_wtp,71.15,71.15,71.15,71.15,0.0,0.0,0.0,-8.881784197001252e-16
8,lp_integrated_supply_demand,71.15,71.15,69.43333278111793,69.43333278111793,1.7166672188820797,1.7166672188820797,0.0,0.0
9,equal_split_first_best,49.35,49.35,49.35,49.35,0.0,0.0,0.0,-1.7763568394002505e-15
9,equal_split_vickrey_majority,49.35,49.35,49.35,49.35,0.0,0.0,0.0,-1.7763568394002505e-15
9,equal_split_vickrey_faltings_fair,49.35,49.35,49.35,49.35,0.0,0.0,0.0,0.0
9,equal_split_vickrey_guo_2019_asymptotic,49.35,49.35,49.35,18.096666666666653,0.0,31.253333333333348,0.0,-31.253333333333348
9,equal_split_vickrey_guo_2019_finite_n,49.35,49.35,49.35,38.650000000000006,0.0,10.699999999999996,0.0,-10.699999999999992
9,lp_demand_vickrey_raw_coarse_wtp,49.35,49.35,49.35,49.35,0.0,0.0,0.0,1.7763568394002505e-15
9,lp_demand_vickrey_raw_fine_wtp,49.35,49.35,49.35,49.35,0.0,0.0,0.0,0.0
9,lp_integrated_supply_demand,49.35,49.35,47.114998831673105,47.114998831673105,2.235001168326896,2.235001168326896,0.0,0.0
10,equal_split_first_best,34.53,34.53,34.53,34.53,0.0,0.0,0.0,-8.881784197001252e-16
10,equal_split_vickrey_majority,34.53,34.53,34.53,34.53,0.0,0.0,0.0,1.7763568394002505e-15
10,equal_split_vickrey_faltings_fair,34.53,34.53,34.53,34.53,0.0,0.0,0.0,3.552713678800501e-15
10,equal_split_vickrey_guo_2019_asymptotic,34.53,34.53,34.53,10.736666666666679,0.0,23.793333333333322,0.0,-23.793333333333322
10,equal_split_vickrey_guo_2019_finite_n,34.53,34.53,34.53,25.94500000000001,0.0,8.58499999999999,0.0,-8.58499999999999
10,lp_demand_vickrey_raw_coarse_wtp,34.53,34.53,34.52999913675,34.52999913675,8.632500012595301e-07,8.632500012595301e-07,0.0,0.0
10,lp_demand_vickrey_raw_fine_wtp,34.53,34.53,34.53,34.53,0.0,0.0,0.0,8.881784197001252e-16
10,lp_integrated_supply_demand,34.53,34.53,31.77490455626882,31.77490455626882,2.7550954437311823,2.7550954437311823,0.0,0.0
11,equal_split_first_best,41.489999999999995,41.489999999999995,41.489999999999995,41.489999999999995,0.0,0.0,0.0,0.0
11,equal_split_vickrey_majority,41.489999999999995,41.489999999999995,41.489999999999995,41.489999999999995,0.0,0.0,0.0,-1.7763568394002505e-15
11,equal_split_vickrey_faltings_fair,41.489999999999995,41.489999999999995,41.489999999999995,41.489999999999995,0.0,0.0,0.0,-1.7763568394002505e-15
11,equal_split_vickrey_guo_2019_asymptotic,41.489999999999995,41.489999999999995,41.489999999999995,9.909999999999979,0.0,31.580000000000016,0.0,-31.580000000000016
11,equal_split_vickrey_guo_2019_finite_n,41.489999999999995,41.489999999999995,41.489999999999995,28.904999999999998,0.0,12.584999999999997,0.0,-12.584999999999997
11,lp_demand_vickrey_raw_coarse_wtp,41.489999999999995,41.489999999999995,41.489999999999995,41.489999999999995,0.0,0.0,0.0,1.7763568394002505e-15
11,lp_demand_vickrey_raw_fine_wtp,41.489999999999995,41.489999999999995,41.489999999999995,41.489999999999995,0.0,0.0,0.0,0.0
11,lp_integrated_supply_demand,41.489999999999995,41.489999999999995,40.08823067381347,40.08823067381347,1.4017693261865247,1.4017693261865247,0.0,0.0
12,equal_split_first_best,22.51,22.51,22.51,22.51,0.0,0.0,0.0,-8.881784197001252e-16
12,equal_split_vickrey_majority,22.51,22.51,22.51,22.51,0.0,0.0,0.0,8.881784197001252e-16
12,equal_split_vickrey_faltings_fair,22.51,22.51,22.51,22.510000000000005,0.0,-3.552713678800501e-15,0.0,1.7763568394002505e-15
12,equal_split_vickrey_guo_2019_asymptotic,22.51,22.51,22.51,4.996666666666677,0.0,17.513333333333325,0.0,-17.513333333333325
12,equal_split_vickrey_guo_2019_finite_n,22.51,22.51,22.51,16.069999999999997,0.0,6.440000000000005,0.0,-6.440000000000005
12,lp_demand_vickrey_raw_coarse_wtp,22.51,22.51,22.50999949977778,22.50999949977778,5.002222209782303e-07,5.002222209782303e-07,0.0,-4.440892098500626e-16
12,lp_demand_vickrey_raw_fine_wtp,22.51,22.51,22.51,22.51,0.0,0.0,0.0,8.881784197001252e-16
12,lp_integrated_supply_demand,22.51,22.51,20.0266658679771,20.0266658679771,2.4833341320229003,2.4833341320229003,0.0,0.0
13,equal_split_first_best,43.099999999999994,43.099999999999994,43.099999999999994,43.099999999999994,0.0,0.0,0.0,1.7763568394002505e-15
13,equal_split_vickrey_majority,43.099999999999994,43.099999999999994,43.099999999999994,43.099999999999994,0.0,0.0,0.0,1.7763568394002505e-15
13,equal_split_vickrey_faltings_fair,43.099999999999994,43.099999999999994,43.099999999999994,43.099999999999994,0.0,0.0,0.0,1.7763568394002505e-15
13,equal_split_vickrey_guo_2019_asymptotic,43.099999999999994,43.099999999999994,43.099999999999994,15.886666666666663,0.0,27.21333333333333,0.0,-27.21333333333333
13,equal_split_vickrey_guo_2019_finite_n,43.099999999999994,43.099999999999994,43.099999999999994,31.419999999999995,0.0,11.68,0.0,-11.68
13,lp_demand_vickrey_raw_coarse_wtp,43.099999999999994,43.099999999999994,43.09999892249999,43.09999892249999,1.0775000021112646e-06,1.0775000021112646e-06,0.0,1.7763568394002505e-15
13,lp_demand_vickrey_raw_fine_wtp,43.099999999999994,43.099999999999994,43.099999999999994,43.099999999999994,0.0,0.0,0.0,8.881784197001252e-16
13,lp_integrated_supply_demand,43.099999999999994,43.099999999999994,40.25196139629847,40.25196139629847,2.848038603701525,2.848038603701525,0.0,0.0
14,equal_split_first_best,4.1399999999999935,4.1399999999999935,4.1399999999999935,4.140000000000001,0.0,-7.105427357601002e-15,0.0,7.105427357601002e-15
14,equal_split_vickrey_majority,4.1399999999999935,4.1399999999999935,0.0,0.0,4.1399999999999935,4.1399999999999935,0.0,0.0
14,equal_split_vickrey_faltings_fair,4.1399999999999935,4.1399999999999935,1.3799999999999977,1.3799999999999977,2.759999999999996,2.759999999999996,0.0,0.0
14,equal_split_vickrey_guo_2019_asymptotic,4.1399999999999935,4.1399999999999935,0.0,-152.44,4.1399999999999935,156.57999999999998,0.0,-152.44
14,equal_split_vickrey_guo_2019_finite_n,4.1399999999999935,4.1399999999999935,0.0,-1.1366666666666703,4.1399999999999935,5.276666666666664,0.0,-1.1366666666666703
14,lp_demand_vickrey_raw_coarse_wtp,4.1399999999999935,4.1399999999999935,4.1399999999999935,4.1399999999999935,0.0,0.0,0.0,0.0
14,lp_demand_vickrey_raw_fine_wtp,4.1399999999999935,4.1399999999999935,4.1399999999999935,4.13999999999999,0.0,3.552713678800501e-15,0.0,-3.552713678800501e-15
14,lp_integrated_supply_demand,4.1399999999999935,4.1399999999999935,-6.806396062910164,-6.806396062910164,10.946396062910157,10.946396062910157,0.0,0.0
15,equal_split_first_best,22.970000000000002,22.970000000000002,22.970000000000002,22.970000000000002,0.0,0.0,0.0,-8.881784197001252e-16
15,equal_split_vickrey_majority,22.970000000000002,22.970000000000002,22.970000000000002,22.970000000000002,0.0,0.0,0.0,0.0
15,equal_split_vickrey_faltings_fair,22.970000000000002,22.970000000000002,22.970000000000002,22.970000000000002,0.0,0.0,0.0,0.0
15,equal_split_vickrey_guo_2019_asymptotic,22.970000000000002,22.970000000000002,22.970000000000002,0.9633333333333383,0.0,22.006666666666664,0.0,-22.006666666666664
15,equal_split_vickrey_guo_2019_finite_n,22.970000000000002,22.970000000000002,22.970000000000002,15.445000000000011,0.0,7.5249999999999915,0.0,-7.5249999999999915
15,lp_demand_vickrey_raw_coarse_wtp,22.970000000000002,22.970000000000002,22.96999936194445,22.969999361944453,6.380555532814469e-07,6.380555497287332e-07,0.0,1.7763568394002505e-15
15,lp_demand_vickrey_raw_fine_wtp,22.970000000000002,22.970000000000002,22.970000000000002,22.970000000000002,0.0,0.0,0.0,8.881784197001252e-16
15,lp_integrated_supply_demand,22.970000000000002,22.970000000000002,21.49333247615119,21.49333247615119,1.476667523848814,1.476667523848814,0.0,0.0
16,equal_split_first_best,12.520000000000001,12.520000000000001,12.520000000000001,12.520000000000001,0.0,0.0,0.0,-4.440892098500626e-16
16,equal_split_vickrey_majority,12.520000000000001,12.520000000000001,12.520000000000001,12.520000000000001,0.0,0.0,0.0,-4.440892098500626e-16
16,equal_split_vickrey_faltings_fair,12.520000000000001,12.520000000000001,12.520000000000001,12.520000000000001,0.0,0.0,0.0,-4.440892098500626e-16
16,equal_split_vickrey_guo_2019_asymptotic,12.520000000000001,12.520000000000001,12.520000000000001,5.086666666666666,0.0,7.433333333333335,0.0,-7.433333333333335
16,equal_split_vickrey_guo_2019_finite_n,12.520000000000001,12.520000000000001,12.520000000000001,9.070000000000006,0.0,3.4499999999999957,0.0,-3.4499999999999953
16,lp_demand_vickrey_raw_coarse_wtp,12.520000000000001,12.520000000000001,12.519999582666669,12.519999582666669,4.173333323365114e-07,4.173333323365114e-07,0.0,-4.440892098500626e-16
16,lp_demand_vickrey_raw_fine_wtp,12.520000000000001,12.520000000000001,12.519999680971974,12.519999680971974,3.190280271070378e-07,3.190280271070378e-07,0.0,0.0
16,lp_integrated_supply_demand,12.520000000000001,12.520000000000001,12.173446494360475,12.173446494360475,0.3465535056395268,0.3465535056395268,0.0,0.0
17,equal_split_first_best,30.220000000000006,30.220000000000006,30.220000000000006,30.220000000000006,0.0,0.0,0.0,8.881784197001252e-16
17,equal_split_vickrey_majority,30.220000000000006,30.220000000000006,30.220000000000006,30.220000000000006,0.0,0.0,0.0,-8.881784197001252e-16
17,equal_split_vickrey_faltings_fair,30.220000000000006,30.220000000000006,30.220000000000006,30.220000000000006,0.0,0.0,0.0,-8.881784197001252e-16
17,equal_split_vickrey_guo_2019_asymptotic,30.220000000000006,30.220000000000006,30.220000000000006,10.226666666666688,0.0,19.993333333333318,0.0,-19.993333333333318
17,equal_split_vickrey_guo_2019_finite_n,30.220000000000006,30.220000000000006,30.220000000000006,22.950000000000003,0.0,7.270000000000003,0.0,-7.270000000000001
17,lp_demand_vickrey_raw_coarse_wtp,30.220000000000006,30.220000000000006,30.21999874083334,30.21999874083334,1.2591666660455303e-06,1.2591666660455303e-06,0.0,8.881784197001252e-16
17,lp_demand_vickrey_raw_fine_wtp,30.220000000000006,30.220000000000006,30.220000000000006,30.220000000000006,0.0,0.0,0.0,-8.881784197001252e-16
17,lp_integrated_supply_demand,30.220000000000006,30.220000000000006,28.245351312836107,28.245351312836107,1.9746486871638993,1.9746486871638993,0.0,0.0
18,equal_split_first_best,4.020000000000003,4.020000000000003,4.020000000000003,4.019999999999996,0.0,7.105427357601002e-15,0.0,-7.105427357601002e-15
18,equal_split_vickrey_majority,4.020000000000003,4.020000000000003,0.0,0.0,4.020000000000003,4.020000000000003,0.0,0.0
18,equal_split_vickrey_faltings_fair,4.020000000000003,4.020000000000003,0.0,0.0,4.020000000000003,4.020000000000003,0.0,0.0
18,equal_split_vickrey_guo_2019_asymptotic,4.020000000000003,4.020000000000003,0.0,-141.92,4.020000000000003,145.94,0.0,-141.92
18,equal_split_vickrey_guo_2019_finite_n,4.020000000000003,4.020000000000003,0.0,2.1316282072803006e-14,4.020000000000003,4.019999999999982,0.0,2.1316282072803006e-14
18,lp_demand_vickrey_raw_coarse_wtp,4.020000000000003,4.020000000000003,4.020000000000003,4.019999999999996,0.0,7.105427357601002e-15,0.0,-7.105427357601002e-15
18,lp_demand_vickrey_raw_fine_wtp,4.020000000000003,4.020000000000003,4.020000000000003,4.020000000000003,0.0,0.0,0.0,0.0
18,lp_integrated_supply_demand,4.020000000000003,4.020000000000003,-11.369280592356358,-11.369280592356358,15.38928059235636,15.38928059235636,0.0,0.0
19,equal_split_first_best,16.909999999999997,16.909999999999997,16.909999999999997,16.909999999999997,0.0,0.0,0.0,0.0
19,equal_split_vickrey_majority,16.909999999999997,16.909999999999997,0.0,0.0,16.909999999999997,16.909999999999997,0.0,0.0
19,equal_split_vickrey_faltings_fair,16.909999999999997,16.909999999999997,0.0,0.0,16.909999999999997,16.909999999999997,0.0,0.0
19,equal_split_vickrey_guo_2019_asymptotic,16.909999999999997,16.909999999999997,0.0,-145.74,16.909999999999997,162.65,0.0,-145.74
19,equal_split_vickrey_guo_2019_finite_n,16.909999999999997,16.909999999999997,0.0,0.0,16.909999999999997,16.909999999999997,0.0,0.0
19,lp_demand_vickrey_raw_coarse_wtp,16.909999999999997,16.909999999999997,16.909999999999997,16.90999999999999,0.0,7.105427357601002e-15,0.0,-7.105427357601002e-15
19,lp_demand_vickrey_raw_fine_wtp,16.909999999999997,16.909999999999997,16.909999999999997,16.90999999999999,0.0,7.105427357601002e-15,0.0,-7.105427357601002e-15
19,lp_integrated_supply_demand,16.909999999999997,16.909999999999997,-6.547572926886889,-6.547572926886889,23.457572926886886,23.457572926886886,0.0,0.0
20,equal_split_first_best,21.15,21.15,21.15,21.15,0.0,0.0,0.0,0.0
20,equal_split_vickrey_majority,21.15,21.15,21.15,21.15,0.0,0.0,0.0,1.7763568394002505e-15
20,equal_split_vickrey_faltings_fair,21.15,21.15,21.15,21.150000000000002,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
20,equal_split_vickrey_guo_2019_asymptotic,21.15,21.15,21.15,-0.5300000000000082,0.0,21.680000000000007,0.0,-21.680000000000007
20,equal_split_vickrey_guo_2019_finite_n,21.15,21.15,21.15,14.98999999999998,0.0,6.160000000000018,0.0,-6.160000000000017
20,lp_demand_vickrey_raw_coarse_wtp,21.15,21.15,21.149999294999997,21.149999295,7.050000014885427e-07,7.04999997935829e-07,0.0,1.7763568394002505e-15
20,lp_demand_vickrey_raw_fine_wtp,21.15,21.15,21.15,21.15,0.0,0.0,0.0,1.7763568394002505e-15
20,lp_integrated_supply_demand,21.15,21.15,20.444998931900525,20.444998931900525,0.7050010680994738,0.7050010680994738,0.0,0.0
21,equal_split_first_best,47.47,47.47,47.47,47.47,0.0,0.0,0.0,1.7763568394002505e-15
21,equal_split_vickrey_majority,47.47,47.47,47.47,47.47,0.0,0.0,0.0,1.7763568394002505e-15
21,equal_split_vickrey_faltings_fair,47.47,47.47,47.47,47.47,0.0,0.0,0.0,3.552713678800501e-15
21,equal_split_vickrey_guo_2019_asymptotic,47.47,47.47,47.47,13.323333333333338,0.0,34.14666666666666,0.0,-34.14666666666666
21,equal_split_vickrey_guo_2019_finite_n,47.47,47.47,47.47,33.025000000000006,0.0,14.444999999999993,0.0,-14.444999999999997
21,lp_demand_vickrey_raw_coarse_wtp,47.47,47.47,47.47,47.47,0.0,0.0,0.0,0.0
21,lp_demand_vickrey_raw_fine_wtp,47.47,47.47,47.47,47.47,0.0,0.0,0.0,0.0
21,lp_integrated_supply_demand,47.47,47.47,44.06828403521433,44.06828403521433,3.401715964785666,3.401715964785666,0.0,0.0
22,equal_split_first_best,11.059999999999999,11.059999999999999,11.059999999999999,11.059999999999999,0.0,0.0,0.0,-8.881784197001252e-16
22,equal_split_vickrey_majority,11.059999999999999,11.059999999999999,11.059999999999999,11.059999999999999,0.0,0.0,0.0,-8.881784197001252e-16
22,equal_split_vickrey_faltings_fair,11.059999999999999,11.059999999999999,11.059999999999999,11.059999999999999,0.0,0.0,0.0,0.0
22,equal_split_vickrey_guo_2019_asymptotic,11.059999999999999,11.059999999999999,11.059999999999999,-0.6200000000000045,0.0,11.680000000000003,0.0,-11.680000000000003
22,equal_split_vickrey_guo_2019_finite_n,11.059999999999999,11.059999999999999,11.059999999999999,8.769999999999998,0.0,2.290000000000001,0.0,-2.2900000000000005
22,lp_demand_vickrey_raw_coarse_wtp,11.059999999999999,11.059999999999999,11.059999447,11.059999447,5.529999995701473e-07,5.529999995701473e-07,0.0,-4.440892098500626e-16
22,lp_demand_vickrey_raw_fine_wtp,11.059999999999999,11.059999999999999,11.059999600477845,11.059999600477845,3.9952215402649927e-07,3.9952215402649927e-07,0.0,8.881784197001252e-16
22,lp_integrated_supply_demand,11.059999999999999,11.059999999999999,10.949329189438687,10.949329189438687,0.11067081056131123,0.11067081056131123,0.0,0.0
23,equal_split_first_best,7.480000000000004,7.480000000000004,7.480000000000004,7.4800000000000075,0.0,-3.552713678800501e-15,0.0,3.552713678800501e-15
23,equal_split_vickrey_majority,7.480000000000004,7.480000000000004,0.0,0.0,7.480000000000004,7.480000000000004,0.0,0.0
23,equal_split_vickrey_faltings_fair,7.480000000000004,7.480000000000004,4.986666666666669,4.986666666666667,2.493333333333335,2.4933333333333367,0.0,-1.7763568394002505e-15
23,equal_split_vickrey_guo_2019_asymptotic,7.480000000000004,7.480000000000004,7.480000000000004,-100.81999999999995,0.0,108.29999999999995,0.0,-108.29999999999995
23,equal_split_vickrey_guo_2019_finite_n,7.480000000000004,7.480000000000004,7.480000000000004,-0.8199999999999861,0.0,8.29999999999999,0.0,-8.29999999999999
23,lp_demand_vickrey_raw_coarse_wtp,7.480000000000004,7.480000000000004,7.480000000000004,7.479999999999997,0.0,7.105427357601002e-15,0.0,-7.105427357601002e-15
23,lp_demand_vickrey_raw_fine_wtp,7.480000000000004,7.480000000000004,7.480000000000004,7.480000000000004,0.0,0.0,0.0,0.0
23,lp_integrated_supply_demand,7.480000000000004,7.480000000000004,-0.32542396409486307,-0.32542396409486307,7.805423964094867,7.805423964094867,0.0,0.0
24,equal_split_first_best,5.69,5.69,5.69,5.690000000000001,0.0,-8.881784197001252e-16,0.0,8.881784197001252e-16
24,equal_split_vickrey_majority,5.69,5.69,5.69,5.6899999999999995,0.0,8.881784197001252e-16,0.0,-8.881784197001252e-16
24,equal_split_vickrey_faltings_fair,5.69,5.69,5.69,5.69,0.0,0.0,0.0,0.0
24,equal_split_vickrey_guo_2019_asymptotic,5.69,5.69,5.69,-2.83666666666666,0.0,8.52666666666666,0.0,-8.52666666666666
24,equal_split_vickrey_guo_2019_finite_n,5.69,5.69,5.69,4.538333333333343,0.0,1.1516666666666575,0.0,-1.151666666666658
24,lp_demand_vickrey_raw_coarse_wtp,5.69,5.69,0.0,0.0,5.69,5.69,0.0,0.0
